neighborhoodCrimeStatisticsID,neighborhood,ucrDescription,number,reportMonth,reportYear
19049,Bryant,Aggravated Assault,0,11,2019
19050,Bryant,Arson,0,11,2019
19051,Bryant,Auto Theft,3,11,2019
19052,Bryant,Burglary,8,11,2019
19053,Bryant,Homicide,0,11,2019
19054,Bryant,Larceny,5,11,2019
19055,Bryant,Rape,0,11,2019
19056,Bryant,Robbery,0,11,2019
19057,Bryn - Mawr,Aggravated Assault,1,11,2019
19058,Bryn - Mawr,Arson,0,11,2019
19059,Bryn - Mawr,Auto Theft,2,11,2019
19060,Bryn - Mawr,Burglary,1,11,2019
19061,Bryn - Mawr,Homicide,0,11,2019
19062,Bryn - Mawr,Larceny,7,11,2019
19063,Bryn - Mawr,Rape,0,11,2019
19064,Bryn - Mawr,Robbery,0,11,2019
19065,CARAG,Aggravated Assault,0,11,2019
19066,CARAG,Arson,0,11,2019
19067,CARAG,Auto Theft,1,11,2019
19068,CARAG,Burglary,8,11,2019
19069,CARAG,Homicide,0,11,2019
19070,CARAG,Larceny,17,11,2019
19071,CARAG,Rape,0,11,2019
19072,CARAG,Robbery,2,11,2019
19073,Camden Industrial,Aggravated Assault,1,11,2019
19074,Camden Industrial,Arson,0,11,2019
19075,Camden Industrial,Auto Theft,0,11,2019
19076,Camden Industrial,Burglary,0,11,2019
19077,Camden Industrial,Homicide,0,11,2019
19078,Camden Industrial,Larceny,0,11,2019
19079,Camden Industrial,Rape,0,11,2019
19080,Camden Industrial,Robbery,0,11,2019
19081,Cedar - Isles - Dean,Aggravated Assault,1,11,2019
19082,Cedar - Isles - Dean,Arson,0,11,2019
19083,Cedar - Isles - Dean,Auto Theft,0,11,2019
19084,Cedar - Isles - Dean,Burglary,4,11,2019
19085,Cedar - Isles - Dean,Homicide,0,11,2019
19086,Cedar - Isles - Dean,Larceny,6,11,2019
19087,Cedar - Isles - Dean,Rape,0,11,2019
19088,Cedar - Isles - Dean,Robbery,0,11,2019
19089,Cedar Riverside,Aggravated Assault,2,11,2019
19090,Cedar Riverside,Arson,0,11,2019
19091,Cedar Riverside,Auto Theft,1,11,2019
19092,Cedar Riverside,Burglary,2,11,2019
19093,Cedar Riverside,Homicide,0,11,2019
19094,Cedar Riverside,Larceny,22,11,2019
19095,Cedar Riverside,Rape,2,11,2019
19096,Cedar Riverside,Robbery,5,11,2019
19097,Central,Aggravated Assault,5,11,2019
19098,Central,Arson,0,11,2019
19099,Central,Auto Theft,6,11,2019
19100,Central,Burglary,8,11,2019
19101,Central,Homicide,0,11,2019
19102,Central,Larceny,15,11,2019
19103,Central,Rape,2,11,2019
19104,Central,Robbery,0,11,2019
19105,Cleveland,Aggravated Assault,1,11,2019
19106,Cleveland,Arson,0,11,2019
19107,Cleveland,Auto Theft,5,11,2019
19108,Cleveland,Burglary,2,11,2019
19109,Cleveland,Homicide,0,11,2019
19110,Cleveland,Larceny,1,11,2019
19111,Cleveland,Rape,0,11,2019
19112,Cleveland,Robbery,1,11,2019
19113,Columbia Park,Aggravated Assault,0,11,2019
19114,Columbia Park,Arson,0,11,2019
19115,Columbia Park,Auto Theft,0,11,2019
19116,Columbia Park,Burglary,1,11,2019
19117,Columbia Park,Homicide,0,11,2019
19118,Columbia Park,Larceny,2,11,2019
19119,Columbia Park,Rape,0,11,2019
19120,Columbia Park,Robbery,1,11,2019
19121,Como,Aggravated Assault,0,11,2019
19122,Como,Arson,0,11,2019
19123,Como,Auto Theft,8,11,2019
19124,Como,Burglary,6,11,2019
19125,Como,Homicide,0,11,2019
19126,Como,Larceny,10,11,2019
19127,Como,Rape,0,11,2019
19128,Como,Robbery,1,11,2019
19129,Cooper,Aggravated Assault,0,11,2019
19130,Cooper,Arson,0,11,2019
19131,Cooper,Auto Theft,2,11,2019
19132,Cooper,Burglary,3,11,2019
19133,Cooper,Homicide,0,11,2019
19134,Cooper,Larceny,8,11,2019
19135,Cooper,Rape,0,11,2019
19136,Cooper,Robbery,0,11,2019
19137,Corcoran,Aggravated Assault,2,11,2019
19138,Corcoran,Arson,0,11,2019
19139,Corcoran,Auto Theft,4,11,2019
19140,Corcoran,Burglary,6,11,2019
19141,Corcoran,Homicide,0,11,2019
19142,Corcoran,Larceny,11,11,2019
19143,Corcoran,Rape,0,11,2019
19144,Corcoran,Robbery,1,11,2019
19145,Diamond Lake,Aggravated Assault,0,11,2019
19146,Diamond Lake,Arson,0,11,2019
19147,Diamond Lake,Auto Theft,2,11,2019
19148,Diamond Lake,Burglary,1,11,2019
19149,Diamond Lake,Homicide,0,11,2019
19150,Diamond Lake,Larceny,9,11,2019
19151,Diamond Lake,Rape,0,11,2019
19152,Diamond Lake,Robbery,0,11,2019
19153,Downtown East,Aggravated Assault,1,11,2019
19154,Downtown East,Arson,0,11,2019
19155,Downtown East,Auto Theft,0,11,2019
19156,Downtown East,Burglary,0,11,2019
19157,Downtown East,Homicide,0,11,2019
19158,Downtown East,Larceny,26,11,2019
19159,Downtown East,Rape,0,11,2019
19160,Downtown East,Robbery,0,11,2019
19161,Downtown West,Aggravated Assault,8,11,2019
19162,Downtown West,Arson,1,11,2019
19163,Downtown West,Auto Theft,8,11,2019
19164,Downtown West,Burglary,7,11,2019
19165,Downtown West,Homicide,0,11,2019
19166,Downtown West,Larceny,139,11,2019
19167,Downtown West,Rape,3,11,2019
19168,Downtown West,Robbery,7,11,2019
19169,ECCO,Aggravated Assault,0,11,2019
19170,ECCO,Arson,0,11,2019
19171,ECCO,Auto Theft,0,11,2019
19172,ECCO,Burglary,7,11,2019
19173,ECCO,Homicide,0,11,2019
19174,ECCO,Larceny,8,11,2019
19175,ECCO,Rape,0,11,2019
19176,ECCO,Robbery,0,11,2019
19177,East Harriet,Aggravated Assault,1,11,2019
19178,East Harriet,Arson,0,11,2019
19179,East Harriet,Auto Theft,1,11,2019
19180,East Harriet,Burglary,1,11,2019
19181,East Harriet,Homicide,0,11,2019
19182,East Harriet,Larceny,10,11,2019
19183,East Harriet,Rape,0,11,2019
19184,East Harriet,Robbery,0,11,2019
19185,East Isles,Aggravated Assault,0,11,2019
19186,East Isles,Arson,0,11,2019
19187,East Isles,Auto Theft,0,11,2019
19188,East Isles,Burglary,6,11,2019
19189,East Isles,Homicide,0,11,2019
19190,East Isles,Larceny,11,11,2019
19191,East Isles,Rape,0,11,2019
19192,East Isles,Robbery,0,11,2019
19193,East Phillips,Aggravated Assault,4,11,2019
19194,East Phillips,Arson,0,11,2019
19195,East Phillips,Auto Theft,8,11,2019
19196,East Phillips,Burglary,3,11,2019
19197,East Phillips,Homicide,0,11,2019
19198,East Phillips,Larceny,19,11,2019
19199,East Phillips,Rape,1,11,2019
19200,East Phillips,Robbery,5,11,2019
19201,Elliot Park,Aggravated Assault,7,11,2019
19202,Elliot Park,Arson,1,11,2019
19203,Elliot Park,Auto Theft,5,11,2019
19204,Elliot Park,Burglary,2,11,2019
19205,Elliot Park,Homicide,0,11,2019
19206,Elliot Park,Larceny,26,11,2019
19207,Elliot Park,Rape,0,11,2019
19208,Elliot Park,Robbery,1,11,2019
19209,Ericsson,Aggravated Assault,0,11,2019
19210,Ericsson,Arson,0,11,2019
19211,Ericsson,Auto Theft,0,11,2019
19212,Ericsson,Burglary,3,11,2019
19213,Ericsson,Homicide,0,11,2019
19214,Ericsson,Larceny,7,11,2019
19215,Ericsson,Rape,0,11,2019
19216,Ericsson,Robbery,1,11,2019
19217,Field,Aggravated Assault,0,11,2019
19218,Field,Arson,0,11,2019
19219,Field,Auto Theft,0,11,2019
19220,Field,Burglary,4,11,2019
19221,Field,Homicide,0,11,2019
19222,Field,Larceny,3,11,2019
19223,Field,Rape,0,11,2019
19224,Field,Robbery,0,11,2019
19225,Folwell,Aggravated Assault,5,11,2019
19226,Folwell,Arson,0,11,2019
19227,Folwell,Auto Theft,13,11,2019
19228,Folwell,Burglary,1,11,2019
19229,Folwell,Homicide,0,11,2019
19230,Folwell,Larceny,8,11,2019
19231,Folwell,Rape,2,11,2019
19232,Folwell,Robbery,6,11,2019
19233,Fulton,Aggravated Assault,0,11,2019
19234,Fulton,Arson,0,11,2019
19235,Fulton,Auto Theft,0,11,2019
19236,Fulton,Burglary,3,11,2019
19237,Fulton,Homicide,0,11,2019
19238,Fulton,Larceny,6,11,2019
19239,Fulton,Rape,0,11,2019
19240,Fulton,Robbery,1,11,2019
19241,Hale,Aggravated Assault,0,11,2019
19242,Hale,Arson,1,11,2019
19243,Hale,Auto Theft,0,11,2019
19244,Hale,Burglary,1,11,2019
19245,Hale,Homicide,0,11,2019
19246,Hale,Larceny,1,11,2019
19247,Hale,Rape,0,11,2019
19248,Hale,Robbery,0,11,2019
19249,Harrison,Aggravated Assault,2,11,2019
19250,Harrison,Arson,0,11,2019
19251,Harrison,Auto Theft,3,11,2019
19252,Harrison,Burglary,1,11,2019
19253,Harrison,Homicide,0,11,2019
19254,Harrison,Larceny,5,11,2019
19255,Harrison,Rape,1,11,2019
19256,Harrison,Robbery,0,11,2019
19257,Hawthorne,Aggravated Assault,10,11,2019
19258,Hawthorne,Arson,0,11,2019
19259,Hawthorne,Auto Theft,8,11,2019
19260,Hawthorne,Burglary,4,11,2019
19261,Hawthorne,Homicide,0,11,2019
19262,Hawthorne,Larceny,21,11,2019
19263,Hawthorne,Rape,3,11,2019
19264,Hawthorne,Robbery,4,11,2019
19265,Hiawatha,Aggravated Assault,1,11,2019
19266,Hiawatha,Arson,0,11,2019
19267,Hiawatha,Auto Theft,3,11,2019
19268,Hiawatha,Burglary,9,11,2019
19269,Hiawatha,Homicide,0,11,2019
19270,Hiawatha,Larceny,23,11,2019
19271,Hiawatha,Rape,0,11,2019
19272,Hiawatha,Robbery,0,11,2019
19273,Holland,Aggravated Assault,1,11,2019
19274,Holland,Arson,0,11,2019
19275,Holland,Auto Theft,5,11,2019
19276,Holland,Burglary,2,11,2019
19277,Holland,Homicide,0,11,2019
19278,Holland,Larceny,13,11,2019
19279,Holland,Rape,2,11,2019
19280,Holland,Robbery,2,11,2019
19281,Howe,Aggravated Assault,0,11,2019
19282,Howe,Arson,0,11,2019
19283,Howe,Auto Theft,1,11,2019
19284,Howe,Burglary,4,11,2019
19285,Howe,Homicide,0,11,2019
19286,Howe,Larceny,5,11,2019
19287,Howe,Rape,0,11,2019
19288,Howe,Robbery,0,11,2019
19289,Humboldt Industrial Area,Aggravated Assault,0,11,2019
19290,Humboldt Industrial Area,Arson,0,11,2019
19291,Humboldt Industrial Area,Auto Theft,0,11,2019
19292,Humboldt Industrial Area,Burglary,1,11,2019
19293,Humboldt Industrial Area,Homicide,0,11,2019
19294,Humboldt Industrial Area,Larceny,0,11,2019
19295,Humboldt Industrial Area,Rape,0,11,2019
19296,Humboldt Industrial Area,Robbery,0,11,2019
19297,Jordan,Aggravated Assault,10,11,2019
19298,Jordan,Arson,1,11,2019
19299,Jordan,Auto Theft,10,11,2019
19300,Jordan,Burglary,3,11,2019
19301,Jordan,Homicide,1,11,2019
19302,Jordan,Larceny,7,11,2019
19303,Jordan,Rape,2,11,2019
19304,Jordan,Robbery,3,11,2019
19305,Keewaydin,Aggravated Assault,0,11,2019
19306,Keewaydin,Arson,0,11,2019
19307,Keewaydin,Auto Theft,3,11,2019
19308,Keewaydin,Burglary,1,11,2019
19309,Keewaydin,Homicide,0,11,2019
19310,Keewaydin,Larceny,1,11,2019
19311,Keewaydin,Rape,0,11,2019
19312,Keewaydin,Robbery,0,11,2019
19313,Kenny,Aggravated Assault,0,11,2019
19314,Kenny,Arson,0,11,2019
19315,Kenny,Auto Theft,1,11,2019
19316,Kenny,Burglary,6,11,2019
19317,Kenny,Homicide,0,11,2019
19318,Kenny,Larceny,2,11,2019
19319,Kenny,Rape,1,11,2019
19320,Kenny,Robbery,0,11,2019
19321,Kenwood,Aggravated Assault,0,11,2019
19322,Kenwood,Arson,0,11,2019
19323,Kenwood,Auto Theft,0,11,2019
19324,Kenwood,Burglary,0,11,2019
19325,Kenwood,Homicide,0,11,2019
19326,Kenwood,Larceny,5,11,2019
19327,Kenwood,Rape,0,11,2019
19328,Kenwood,Robbery,1,11,2019
19329,King Field,Aggravated Assault,1,11,2019
19330,King Field,Arson,0,11,2019
19331,King Field,Auto Theft,3,11,2019
19332,King Field,Burglary,12,11,2019
19333,King Field,Homicide,0,11,2019
19334,King Field,Larceny,8,11,2019
19335,King Field,Rape,0,11,2019
19336,King Field,Robbery,2,11,2019
19337,Lind - Bohanon,Aggravated Assault,4,11,2019
19338,Lind - Bohanon,Arson,0,11,2019
19339,Lind - Bohanon,Auto Theft,5,11,2019
19340,Lind - Bohanon,Burglary,7,11,2019
19341,Lind - Bohanon,Homicide,1,11,2019
19342,Lind - Bohanon,Larceny,8,11,2019
19343,Lind - Bohanon,Rape,1,11,2019
19344,Lind - Bohanon,Robbery,0,11,2019
19345,Linden Hills,Aggravated Assault,0,11,2019
19346,Linden Hills,Arson,0,11,2019
19347,Linden Hills,Auto Theft,1,11,2019
19348,Linden Hills,Burglary,2,11,2019
19349,Linden Hills,Homicide,0,11,2019
19350,Linden Hills,Larceny,6,11,2019
19351,Linden Hills,Rape,0,11,2019
19352,Linden Hills,Robbery,0,11,2019
19353,Logan Park,Aggravated Assault,0,11,2019
19354,Logan Park,Arson,0,11,2019
19355,Logan Park,Auto Theft,1,11,2019
19356,Logan Park,Burglary,0,11,2019
19357,Logan Park,Homicide,0,11,2019
19358,Logan Park,Larceny,4,11,2019
19359,Logan Park,Rape,0,11,2019
19360,Logan Park,Robbery,0,11,2019
19361,Longfellow,Aggravated Assault,1,11,2019
19362,Longfellow,Arson,0,11,2019
19363,Longfellow,Auto Theft,4,11,2019
19364,Longfellow,Burglary,6,11,2019
19365,Longfellow,Homicide,0,11,2019
19366,Longfellow,Larceny,48,11,2019
19367,Longfellow,Rape,1,11,2019
19368,Longfellow,Robbery,1,11,2019
19369,Loring Park,Aggravated Assault,1,11,2019
19370,Loring Park,Arson,0,11,2019
19371,Loring Park,Auto Theft,5,11,2019
19372,Loring Park,Burglary,3,11,2019
19373,Loring Park,Homicide,0,11,2019
19374,Loring Park,Larceny,26,11,2019
19375,Loring Park,Rape,1,11,2019
19376,Loring Park,Robbery,0,11,2019
19377,Lowry Hill,Aggravated Assault,0,11,2019
19378,Lowry Hill,Arson,0,11,2019
19379,Lowry Hill,Auto Theft,1,11,2019
19380,Lowry Hill,Burglary,1,11,2019
19381,Lowry Hill,Homicide,0,11,2019
19382,Lowry Hill,Larceny,5,11,2019
19383,Lowry Hill,Rape,0,11,2019
19384,Lowry Hill,Robbery,0,11,2019
19385,Lowry Hill East,Aggravated Assault,1,11,2019
19386,Lowry Hill East,Arson,0,11,2019
19387,Lowry Hill East,Auto Theft,5,11,2019
19388,Lowry Hill East,Burglary,11,11,2019
19389,Lowry Hill East,Homicide,0,11,2019
19390,Lowry Hill East,Larceny,62,11,2019
19391,Lowry Hill East,Rape,0,11,2019
19392,Lowry Hill East,Robbery,1,11,2019
19393,Lyndale,Aggravated Assault,2,11,2019
19394,Lyndale,Arson,0,11,2019
19395,Lyndale,Auto Theft,2,11,2019
19396,Lyndale,Burglary,5,11,2019
19397,Lyndale,Homicide,0,11,2019
19398,Lyndale,Larceny,20,11,2019
19399,Lyndale,Rape,0,11,2019
19400,Lyndale,Robbery,0,11,2019
19401,Lynnhurst,Aggravated Assault,0,11,2019
19402,Lynnhurst,Arson,0,11,2019
19403,Lynnhurst,Auto Theft,0,11,2019
19404,Lynnhurst,Burglary,12,11,2019
19405,Lynnhurst,Homicide,0,11,2019
19406,Lynnhurst,Larceny,3,11,2019
19407,Lynnhurst,Rape,0,11,2019
19408,Lynnhurst,Robbery,0,11,2019
19409,Marcy Holmes,Aggravated Assault,4,11,2019
19410,Marcy Holmes,Arson,0,11,2019
19411,Marcy Holmes,Auto Theft,7,11,2019
19412,Marcy Holmes,Burglary,9,11,2019
19413,Marcy Holmes,Homicide,1,11,2019
19414,Marcy Holmes,Larceny,32,11,2019
19415,Marcy Holmes,Rape,0,11,2019
19416,Marcy Holmes,Robbery,6,11,2019
19417,Marshall Terrace,Aggravated Assault,0,11,2019
19418,Marshall Terrace,Arson,0,11,2019
19419,Marshall Terrace,Auto Theft,3,11,2019
19420,Marshall Terrace,Burglary,0,11,2019
19421,Marshall Terrace,Homicide,0,11,2019
19422,Marshall Terrace,Larceny,1,11,2019
19423,Marshall Terrace,Rape,0,11,2019
19424,Marshall Terrace,Robbery,1,11,2019
19425,McKinley,Aggravated Assault,3,11,2019
19426,McKinley,Arson,0,11,2019
19427,McKinley,Auto Theft,2,11,2019
19428,McKinley,Burglary,7,11,2019
19429,McKinley,Homicide,0,11,2019
19430,McKinley,Larceny,7,11,2019
19431,McKinley,Rape,0,11,2019
19432,McKinley,Robbery,0,11,2019
19433,Mid - City Industrial,Aggravated Assault,0,11,2019
19434,Mid - City Industrial,Arson,0,11,2019
19435,Mid - City Industrial,Auto Theft,0,11,2019
19436,Mid - City Industrial,Burglary,0,11,2019
19437,Mid - City Industrial,Homicide,0,11,2019
19438,Mid - City Industrial,Larceny,7,11,2019
19439,Mid - City Industrial,Rape,0,11,2019
19440,Mid - City Industrial,Robbery,0,11,2019
19441,Midtown Phillips,Aggravated Assault,4,11,2019
19442,Midtown Phillips,Arson,0,11,2019
19443,Midtown Phillips,Auto Theft,7,11,2019
19444,Midtown Phillips,Burglary,6,11,2019
19445,Midtown Phillips,Homicide,1,11,2019
19446,Midtown Phillips,Larceny,21,11,2019
19447,Midtown Phillips,Rape,2,11,2019
19448,Midtown Phillips,Robbery,1,11,2019
19449,Minnehaha,Aggravated Assault,1,11,2019
19450,Minnehaha,Arson,0,11,2019
19451,Minnehaha,Auto Theft,2,11,2019
19452,Minnehaha,Burglary,3,11,2019
19453,Minnehaha,Homicide,0,11,2019
19454,Minnehaha,Larceny,9,11,2019
19455,Minnehaha,Rape,0,11,2019
19456,Minnehaha,Robbery,0,11,2019
19457,Morris Park,Aggravated Assault,2,11,2019
19458,Morris Park,Arson,0,11,2019
19459,Morris Park,Auto Theft,2,11,2019
19460,Morris Park,Burglary,2,11,2019
19461,Morris Park,Homicide,0,11,2019
19462,Morris Park,Larceny,5,11,2019
19463,Morris Park,Rape,0,11,2019
19464,Morris Park,Robbery,0,11,2019
19465,Near - North,Aggravated Assault,9,11,2019
19466,Near - North,Arson,0,11,2019
19467,Near - North,Auto Theft,4,11,2019
19468,Near - North,Burglary,5,11,2019
19469,Near - North,Homicide,0,11,2019
19470,Near - North,Larceny,23,11,2019
19471,Near - North,Rape,2,11,2019
19472,Near - North,Robbery,4,11,2019
19473,Nicollet Island - East Bank,Aggravated Assault,3,11,2019
19474,Nicollet Island - East Bank,Arson,0,11,2019
19475,Nicollet Island - East Bank,Auto Theft,0,11,2019
19476,Nicollet Island - East Bank,Burglary,0,11,2019
19477,Nicollet Island - East Bank,Homicide,0,11,2019
19478,Nicollet Island - East Bank,Larceny,6,11,2019
19479,Nicollet Island - East Bank,Rape,0,11,2019
19480,Nicollet Island - East Bank,Robbery,0,11,2019
19481,North Loop,Aggravated Assault,1,11,2019
19482,North Loop,Arson,0,11,2019
19483,North Loop,Auto Theft,3,11,2019
19484,North Loop,Burglary,6,11,2019
19485,North Loop,Homicide,0,11,2019
19486,North Loop,Larceny,29,11,2019
19487,North Loop,Rape,0,11,2019
19488,North Loop,Robbery,2,11,2019
19489,Northeast Park,Aggravated Assault,0,11,2019
19490,Northeast Park,Arson,0,11,2019
19491,Northeast Park,Auto Theft,0,11,2019
19492,Northeast Park,Burglary,0,11,2019
19493,Northeast Park,Homicide,0,11,2019
19494,Northeast Park,Larceny,12,11,2019
19495,Northeast Park,Rape,0,11,2019
19496,Northeast Park,Robbery,0,11,2019
19497,Northrop,Aggravated Assault,0,11,2019
19498,Northrop,Arson,0,11,2019
19499,Northrop,Auto Theft,0,11,2019
19500,Northrop,Burglary,3,11,2019
19501,Northrop,Homicide,0,11,2019
19502,Northrop,Larceny,8,11,2019
19503,Northrop,Rape,0,11,2019
19504,Northrop,Robbery,1,11,2019
19505,Page,Aggravated Assault,0,11,2019
19506,Page,Arson,0,11,2019
19507,Page,Auto Theft,0,11,2019
19508,Page,Burglary,2,11,2019
19509,Page,Homicide,0,11,2019
19510,Page,Larceny,0,11,2019
19511,Page,Rape,0,11,2019
19512,Page,Robbery,0,11,2019
19513,Phillips West,Aggravated Assault,4,11,2019
19514,Phillips West,Arson,0,11,2019
19515,Phillips West,Auto Theft,5,11,2019
19516,Phillips West,Burglary,3,11,2019
19517,Phillips West,Homicide,0,11,2019
19518,Phillips West,Larceny,9,11,2019
19519,Phillips West,Rape,0,11,2019
19520,Phillips West,Robbery,6,11,2019
19521,Powderhorn Park,Aggravated Assault,2,11,2019
19522,Powderhorn Park,Arson,0,11,2019
19523,Powderhorn Park,Auto Theft,10,11,2019
19524,Powderhorn Park,Burglary,13,11,2019
19525,Powderhorn Park,Homicide,0,11,2019
19526,Powderhorn Park,Larceny,19,11,2019
19527,Powderhorn Park,Rape,1,11,2019
19528,Powderhorn Park,Robbery,2,11,2019
19529,Prospect Park - East River Road,Aggravated Assault,1,11,2019
19530,Prospect Park - East River Road,Arson,0,11,2019
19531,Prospect Park - East River Road,Auto Theft,3,11,2019
19532,Prospect Park - East River Road,Burglary,2,11,2019
19533,Prospect Park - East River Road,Homicide,0,11,2019
19534,Prospect Park - East River Road,Larceny,27,11,2019
19535,Prospect Park - East River Road,Rape,1,11,2019
19536,Prospect Park - East River Road,Robbery,2,11,2019
19537,Regina,Aggravated Assault,0,11,2019
19538,Regina,Arson,0,11,2019
19539,Regina,Auto Theft,2,11,2019
19540,Regina,Burglary,4,11,2019
19541,Regina,Homicide,0,11,2019
19542,Regina,Larceny,7,11,2019
19543,Regina,Rape,0,11,2019
19544,Regina,Robbery,0,11,2019
19545,Seward,Aggravated Assault,1,11,2019
19546,Seward,Arson,0,11,2019
19547,Seward,Auto Theft,6,11,2019
19548,Seward,Burglary,11,11,2019
19549,Seward,Homicide,0,11,2019
19550,Seward,Larceny,24,11,2019
19551,Seward,Rape,1,11,2019
19552,Seward,Robbery,0,11,2019
19553,Sheridan,Aggravated Assault,1,11,2019
19554,Sheridan,Arson,0,11,2019
19555,Sheridan,Auto Theft,4,11,2019
19556,Sheridan,Burglary,1,11,2019
19557,Sheridan,Homicide,0,11,2019
19558,Sheridan,Larceny,12,11,2019
19559,Sheridan,Rape,0,11,2019
19560,Sheridan,Robbery,2,11,2019
19561,Shingle Creek,Aggravated Assault,3,11,2019
19562,Shingle Creek,Arson,0,11,2019
19563,Shingle Creek,Auto Theft,4,11,2019
19564,Shingle Creek,Burglary,1,11,2019
19565,Shingle Creek,Homicide,0,11,2019
19566,Shingle Creek,Larceny,4,11,2019
19567,Shingle Creek,Rape,0,11,2019
19568,Shingle Creek,Robbery,0,11,2019
19569,St. Anthony East,Aggravated Assault,0,11,2019
19570,St. Anthony East,Arson,0,11,2019
19571,St. Anthony East,Auto Theft,2,11,2019
19572,St. Anthony East,Burglary,0,11,2019
19573,St. Anthony East,Homicide,0,11,2019
19574,St. Anthony East,Larceny,4,11,2019
19575,St. Anthony East,Rape,0,11,2019
19576,St. Anthony East,Robbery,1,11,2019
19577,St. Anthony West,Aggravated Assault,0,11,2019
19578,St. Anthony West,Arson,0,11,2019
19579,St. Anthony West,Auto Theft,1,11,2019
19580,St. Anthony West,Burglary,0,11,2019
19581,St. Anthony West,Homicide,0,11,2019
19582,St. Anthony West,Larceny,6,11,2019
19583,St. Anthony West,Rape,0,11,2019
19584,St. Anthony West,Robbery,0,11,2019
19585,Standish,Aggravated Assault,0,11,2019
19586,Standish,Arson,0,11,2019
19587,Standish,Auto Theft,3,11,2019
19588,Standish,Burglary,12,11,2019
19589,Standish,Homicide,0,11,2019
19590,Standish,Larceny,12,11,2019
19591,Standish,Rape,1,11,2019
19592,Standish,Robbery,1,11,2019
19593,Steven's Square - Loring Heights,Aggravated Assault,5,11,2019
19594,Steven's Square - Loring Heights,Arson,0,11,2019
19595,Steven's Square - Loring Heights,Auto Theft,3,11,2019
19596,Steven's Square - Loring Heights,Burglary,7,11,2019
19597,Steven's Square - Loring Heights,Homicide,0,11,2019
19598,Steven's Square - Loring Heights,Larceny,11,11,2019
19599,Steven's Square - Loring Heights,Rape,0,11,2019
19600,Steven's Square - Loring Heights,Robbery,3,11,2019
19601,Sumner - Glenwood,Aggravated Assault,0,11,2019
19602,Sumner - Glenwood,Arson,0,11,2019
19603,Sumner - Glenwood,Auto Theft,3,11,2019
19604,Sumner - Glenwood,Burglary,1,11,2019
19605,Sumner - Glenwood,Homicide,0,11,2019
19606,Sumner - Glenwood,Larceny,2,11,2019
19607,Sumner - Glenwood,Rape,0,11,2019
19608,Sumner - Glenwood,Robbery,0,11,2019
19609,Tangletown,Aggravated Assault,0,11,2019
19610,Tangletown,Arson,0,11,2019
19611,Tangletown,Auto Theft,2,11,2019
19612,Tangletown,Burglary,3,11,2019
19613,Tangletown,Homicide,0,11,2019
19614,Tangletown,Larceny,7,11,2019
19615,Tangletown,Rape,0,11,2019
